Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,KAZ,All,7,1147695,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,KAZ,All,20,1061596.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,KAZ,All,0,1756141.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,KAZ,All,15,1024484,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,KAZ,All,15,966868.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,KAZ,All,5,709547.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,KAZ,All,8,524706.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,KAZ,All,2,250769,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,KAZ,All,3,297048.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,KAZ,All,1,145977.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,KAZ,All,0,62567.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,KAZ,All,0,18879.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,95+,KAZ,All,0,3955.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,All,KAZ,All,95,18037775.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,KAZ,All,0,0,Kazakhstan
2018,Intentional self-harm,0,KAZ,All,0,391099,Kazakhstan
2018,Intentional self-harm,1,KAZ,All,0,391896,Kazakhstan
2018,Intentional self-harm,14-Oct,KAZ,All,49,1417302,Kazakhstan
2018,Intentional self-harm,15-19,KAZ,All,111,1124376.5,Kazakhstan
2018,Intentional self-harm,2,KAZ,All,0,394687.5,Kazakhstan
2018,Intentional self-harm,20-24,KAZ,All,235,1252534,Kazakhstan
2018,Intentional self-harm,25-29,KAZ,All,292,1564473,Kazakhstan
2018,Intentional self-harm,3,KAZ,All,0,393104.5,Kazakhstan
2018,Intentional self-harm,30-34,KAZ,All,314,1544463.5,Kazakhstan
2018,Intentional self-harm,35-39,KAZ,All,295,1281339.5,Kazakhstan
2018,Intentional self-harm,4,KAZ,All,0,386637.5,Kazakhstan
2018,Intentional self-harm,40-44,KAZ,All,258,1157298,Kazakhstan
2018,Intentional self-harm,45-49,KAZ,All,223,1074936,Kazakhstan
2018,Intentional self-harm,9-May,KAZ,All,10,1805259,Kazakhstan
2018,Intentional self-harm,50-54,KAZ,All,231,1009255.5,Kazakhstan
2018,Intentional self-harm,55-59,KAZ,All,171,990805.5,Kazakhstan
2018,Intentional self-harm,60-64,KAZ,All,122,744391,Kazakhstan
2018,Intentional self-harm,65-69,KAZ,All,70,547061,Kazakhstan
2018,Intentional self-harm,70-74,KAZ,All,34,282374,Kazakhstan
2018,Intentional self-harm,75-79,KAZ,All,32,270600.5,Kazakhstan
2018,Intentional self-harm,80-84,KAZ,All,25,167316,Kazakhstan
2018,Intentional self-harm,85-89,KAZ,All,17,60514.5,Kazakhstan
2018,Intentional self-harm,90-94,KAZ,All,2,20280.5,Kazakhstan
2018,Intentional self-harm,95+,KAZ,All,2,4447.5,Kazakhstan
2018,Intentional self-harm,All,KAZ,All,2494,18276452,Kazakhstan
2018,Intentional self-harm,Unknown,KAZ,All,1,0,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,0,KAZ,All,0,391099,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,1,KAZ,All,0,391896,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KAZ,All,0,1417302,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,KAZ,All,0,1124376.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,2,KAZ,All,0,394687.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,KAZ,All,0,1252534,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,KAZ,All,1,1564473,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,3,KAZ,All,0,393104.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,KAZ,All,4,1544463.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,KAZ,All,6,1281339.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,4,KAZ,All,0,386637.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,KAZ,All,8,1157298,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,KAZ,All,8,1074936,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,KAZ,All,0,1805259,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,KAZ,All,10,1009255.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,KAZ,All,9,990805.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,KAZ,All,10,744391,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,KAZ,All,8,547061,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,KAZ,All,4,282374,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,KAZ,All,1,270600.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,KAZ,All,0,167316,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,KAZ,All,1,60514.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,KAZ,All,0,20280.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,95+,KAZ,All,0,4447.5,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,All,KAZ,All,70,18276452,Kazakhstan
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,KAZ,All,0,0,Kazakhstan
2019,Intentional self-harm,0,KAZ,All,0,396642,Kazakhstan
2019,Intentional self-harm,1,KAZ,All,0,390329,Kazakhstan
2019,Intentional self-harm,14-Oct,KAZ,All,44,1504874.5,Kazakhstan
2019,Intentional self-harm,15-19,KAZ,All,119,1156794,Kazakhstan
2019,Intentional self-harm,2,KAZ,All,0,391016.5,Kazakhstan
2019,Intentional self-harm,20-24,KAZ,All,183,1190169,Kazakhstan
2019,Intentional self-harm,25-29,KAZ,All,246,1510468,Kazakhstan
2019,Intentional self-harm,3,KAZ,All,0,393978.5,Kazakhstan
2019,Intentional self-harm,30-34,KAZ,All,294,1583899.5,Kazakhstan
2019,Intentional self-harm,35-39,KAZ,All,277,1314072.5,Kazakhstan
2019,Intentional self-harm,4,KAZ,All,0,392331,Kazakhstan
2019,Intentional self-harm,40-44,KAZ,All,275,1170139.5,Kazakhstan
2019,Intentional self-harm,45-49,KAZ,All,241,1086461.5,Kazakhstan
2019,Intentional self-harm,9-May,KAZ,All,2,1842162.5,Kazakhstan
2019,Intentional self-harm,50-54,KAZ,All,182,998756.5,Kazakhstan
2019,Intentional self-harm,55-59,KAZ,All,174,1004389,Kazakhstan
2019,Intentional self-harm,60-64,KAZ,All,113,780515,Kazakhstan
2019,Intentional self-harm,65-69,KAZ,All,73,569896,Kazakhstan
2019,Intentional self-harm,70-74,KAZ,All,55,329895.5,Kazakhstan
2019,Intentional self-harm,75-79,KAZ,All,36,235056,Kazakhstan
2019,Intentional self-harm,80-84,KAZ,All,36,187643,Kazakhstan
2019,Intentional self-harm,85-89,KAZ,All,14,58436.5,Kazakhstan
2019,Intentional self-harm,90-94,KAZ,All,6,20525.5,Kazakhstan
2019,Intentional self-harm,95+,KAZ,All,2,5222,Kazakhstan
2019,Intentional self-harm,All,KAZ,All,2372,18513673,Kazakhstan
2019,Intentional self-harm,Unknown,KAZ,All,0,0,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,0,KAZ,All,0,396642,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,1,KAZ,All,0,390329,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KAZ,All,0,1504874.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,15-19,KAZ,All,0,1156794,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,2,KAZ,All,0,391016.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,20-24,KAZ,All,0,1190169,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,25-29,KAZ,All,0,1510468,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,3,KAZ,All,0,393978.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,30-34,KAZ,All,1,1583899.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,35-39,KAZ,All,7,1314072.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,4,KAZ,All,0,392331,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,40-44,KAZ,All,13,1170139.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,45-49,KAZ,All,15,1086461.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,9-May,KAZ,All,0,1842162.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,50-54,KAZ,All,10,998756.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,55-59,KAZ,All,13,1004389,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,60-64,KAZ,All,12,780515,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,65-69,KAZ,All,9,569896,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,70-74,KAZ,All,5,329895.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,75-79,KAZ,All,3,235056,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,80-84,KAZ,All,0,187643,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,85-89,KAZ,All,0,58436.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,90-94,KAZ,All,0,20525.5,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,95+,KAZ,All,0,5222,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,All,KAZ,All,88,18513673,Kazakhstan
2019,Mental and behavioural disorders due to psychoactive substance use,Unknown,KAZ,All,0,0,Kazakhstan
2020,Intentional self-harm,0,KAZ,All,0,411136.5,Kazakhstan
2020,Intentional self-harm,1,KAZ,All,0,396027,Kazakhstan
2020,Intentional self-harm,14-Oct,KAZ,All,37,1588257,Kazakhstan
2020,Intentional self-harm,15-19,KAZ,All,98,1201288,Kazakhstan
2020,Intentional self-harm,2,KAZ,All,0,389635,Kazakhstan
2020,Intentional self-harm,20-24,KAZ,All,142,1141662.5,Kazakhstan
2020,Intentional self-harm,25-29,KAZ,All,184,1448042,Kazakhstan
2020,Intentional self-harm,3,KAZ,All,0,390364.5,Kazakhstan
2020,Intentional self-harm,30-34,KAZ,All,277,1607466.5,Kazakhstan
2020,Intentional self-harm,35-39,KAZ,All,240,1352112,Kazakhstan
2020,Intentional self-harm,4,KAZ,All,0,393350.5,Kazakhstan
2020,Intentional self-harm,40-44,KAZ,All,244,1186299,Kazakhstan
2020,Intentional self-harm,45-49,KAZ,All,235,1094678,Kazakhstan
2020,Intentional self-harm,9-May,KAZ,All,7,1878923.5,Kazakhstan
2020,Intentional self-harm,50-54,KAZ,All,174,998575.5,Kazakhstan
2020,Intentional self-harm,55-59,KAZ,All,160,1000480.5,Kazakhstan
2020,Intentional self-harm,60-64,KAZ,All,126,821813.5,Kazakhstan
2020,Intentional self-harm,65-69,KAZ,All,72,587567.5,Kazakhstan
2020,Intentional self-harm,70-74,KAZ,All,58,379600.5,Kazakhstan
2020,Intentional self-harm,75-79,KAZ,All,38,201410,Kazakhstan
2020,Intentional self-harm,80-84,KAZ,All,39,200314,Kazakhstan
2020,Intentional self-harm,85-89,KAZ,All,8,59302.5,Kazakhstan
2020,Intentional self-harm,90-94,KAZ,All,4,21295,Kazakhstan
2020,Intentional self-harm,95+,KAZ,All,0,6064.5,Kazakhstan
2020,Intentional self-harm,All,KAZ,All,2145,18755665.5,Kazakhstan
2020,Intentional self-harm,Unknown,KAZ,All,2,0,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,0,KAZ,All,0,411136.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,1,KAZ,All,0,396027,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KAZ,All,0,1588257,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,15-19,KAZ,All,0,1201288,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,2,KAZ,All,0,389635,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,20-24,KAZ,All,0,1141662.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,25-29,KAZ,All,0,1448042,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,3,KAZ,All,0,390364.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,30-34,KAZ,All,1,1607466.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,35-39,KAZ,All,8,1352112,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,4,KAZ,All,0,393350.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,40-44,KAZ,All,1,1186299,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,45-49,KAZ,All,5,1094678,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,9-May,KAZ,All,0,1878923.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,50-54,KAZ,All,13,998575.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,55-59,KAZ,All,8,1000480.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,60-64,KAZ,All,8,821813.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,65-69,KAZ,All,7,587567.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,70-74,KAZ,All,1,379600.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,75-79,KAZ,All,2,201410,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,80-84,KAZ,All,2,200314,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,85-89,KAZ,All,0,59302.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,90-94,KAZ,All,0,21295,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,95+,KAZ,All,0,6064.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,All,KAZ,All,56,18755665.5,Kazakhstan
2020,Mental and behavioural disorders due to psychoactive substance use,Unknown,KAZ,All,0,0,Kazakhstan
2021,Intentional self-harm,0,KAZ,All,0,433091,Kazakhstan
2021,Intentional self-harm,1,KAZ,All,0,410586,Kazakhstan
2021,Intentional self-harm,14-Oct,KAZ,All,43,1669313,Kazakhstan
2021,Intentional self-harm,15-19,KAZ,All,91,1254822,Kazakhstan
2021,Intentional self-harm,2,KAZ,All,0,395480,Kazakhstan
2021,Intentional self-harm,20-24,KAZ,All,143,1112808,Kazakhstan
2021,Intentional self-harm,25-29,KAZ,All,205,1379461,Kazakhstan
2021,Intentional self-harm,3,KAZ,All,0,389120,Kazakhstan
2021,Intentional self-harm,30-34,KAZ,All,248,1609566,Kazakhstan
2021,Intentional self-harm,35-39,KAZ,All,228,1399632,Kazakhstan
2021,Intentional self-harm,4,KAZ,All,0,389860,Kazakhstan
2021,Intentional self-harm,40-44,KAZ,All,233,1201849,Kazakhstan
2021,Intentional self-harm,45-49,KAZ,All,216,1101511,Kazakhstan
2021,Intentional self-harm,9-May,KAZ,All,1,1909378,Kazakhstan
2021,Intentional self-harm,50-54,KAZ,All,181,1007156,Kazakhstan
2021,Intentional self-harm,55-59,KAZ,All,159,984709,Kazakhstan
2021,Intentional self-harm,60-64,KAZ,All,125,861938,Kazakhstan
2021,Intentional self-harm,65-69,KAZ,All,82,603100,Kazakhstan
2021,Intentional self-harm,70-74,KAZ,All,55,412432,Kazakhstan
2021,Intentional self-harm,75-79,KAZ,All,27,183462,Kazakhstan
2021,Intentional self-harm,80-84,KAZ,All,49,198889,Kazakhstan
2021,Intentional self-harm,85-89,KAZ,All,15,64349,Kazakhstan
2021,Intentional self-harm,90-94,KAZ,All,7,21662,Kazakhstan
